,0
2019-04-12 10:20:12,4745078784.0
2019-04-12 10:25:12,4746620108.8
2019-04-12 10:30:12,4755801292.8
2019-04-12 10:35:12,4722341068.8
2019-04-12 10:40:12,4713063219.2
2019-04-12 10:45:12,4712412774.4
2019-04-12 10:50:12,4711297843.2
2019-04-12 10:55:12,4714150707.2
2019-04-12 11:00:12,4717070336.0
2019-04-12 11:05:12,4761889587.2
2019-04-12 11:10:12,4739521740.8
2019-04-12 11:15:12,4723219251.2
2019-04-12 11:20:12,4747823923.2
2019-04-12 11:25:12,4779348377.6
2019-04-12 11:30:12,4778607001.6
2019-04-12 11:35:12,4734266163.2
2019-04-12 11:40:12,4733519052.8
2019-04-12 11:45:12,4734289510.4
2019-04-12 11:50:12,4780791398.4
2019-04-12 11:55:12,4783190835.2
2019-04-12 12:00:12,4784418406.4
2019-04-12 12:05:12,4788856832.0
2019-04-12 12:10:12,4744602419.2
2019-04-12 12:15:12,4746829414.4
2019-04-12 12:20:12,4746982604.8
2019-04-12 12:25:12,4797541580.8
2019-04-12 12:30:12,4798421401.6
2019-04-12 12:35:12,4803943628.8
2019-04-12 12:40:12,4804248780.8
2019-04-12 12:45:12,4805224448.0
2019-04-12 12:50:12,4807652966.4
2019-04-12 12:55:12,4810054041.6
2019-04-12 13:00:12,4812288000.0
2019-04-12 13:05:12,4829410508.8
2019-04-12 13:10:12,4823166566.4
2019-04-12 13:15:12,4821243904.0
2019-04-12 13:20:12,4823620403.2
2019-04-12 13:25:12,4826830438.4
2019-04-12 13:30:12,4828039577.6
2019-04-12 13:35:12,4830801920.0
2019-04-12 13:40:12,4834409676.8
2019-04-12 13:45:12,4833235353.6
2019-04-12 13:50:12,4834176614.4
2019-04-12 13:55:12,4838341427.2
2019-04-12 14:00:12,4842717593.6
2019-04-12 14:05:12,4848071475.2
2019-04-12 14:10:12,4855502848.0
2019-04-12 14:15:12,4858225459.2
2019-04-12 14:20:12,4862122803.2
2019-04-12 14:25:12,4863637094.4
2019-04-12 14:30:12,4866265907.2
2019-04-12 14:35:12,4874077388.8
2019-04-12 14:40:12,4877016268.8
2019-04-12 14:45:12,4877931724.8
2019-04-12 14:50:12,4875174297.6
2019-04-12 14:55:12,4878269235.2
2019-04-12 15:00:12,4878862336.0
2019-04-12 15:05:12,4898846720.0
2019-04-12 15:10:12,4894071193.6
2019-04-12 15:15:12,4891565260.8
2019-04-12 15:20:12,4891876556.8
2019-04-12 15:25:12,4892300902.4
2019-04-12 15:30:12,4895135334.4
2019-04-12 15:35:12,4898542387.2
2019-04-12 15:40:12,4900166860.8
2019-04-12 15:45:12,4900120576.0
2019-04-12 15:50:12,4901335859.2
2019-04-12 15:55:12,4901123686.4
2019-04-12 16:00:12,4905029632.0
2019-04-12 16:05:12,4908883968.0
2019-04-12 16:10:12,4913171660.8
