,0
2019-04-12 22:05:57,108999200.0
2019-04-12 22:35:57,31268000.0
2019-04-12 23:05:57,28872000.0
2019-04-12 23:35:57,74412800.0
2019-04-13 00:05:57,30839200.0
2019-04-13 00:35:57,58190400.0
2019-04-13 01:05:57,70310400.0
2019-04-13 01:35:57,70662400.0
2019-04-13 02:05:57,30084000.0
2019-04-13 02:35:57,29231200.0
2019-04-13 03:05:57,26062400.0
2019-04-13 03:35:57,25265600.0
2019-04-13 04:05:57,68830400.0
2019-04-13 04:35:57,72870400.0
2019-04-13 05:05:57,71411200.0
2019-04-13 05:35:57,45424800.0
2019-04-13 06:05:57,25680800.0
2019-04-13 06:35:57,36728000.0
2019-04-13 07:05:57,37812000.0
2019-04-13 07:35:57,32779200.0
2019-04-13 08:05:57,74636800.0
2019-04-13 08:35:57,233253600.0
2019-04-13 09:05:57,33128000.0
2019-04-13 09:35:57,30026400.0
2019-04-13 10:05:57,75889600.0
2019-04-13 10:35:57,76135200.0
2019-04-13 11:05:57,87503200.0
2019-04-13 11:35:57,78845600.0
2019-04-13 12:05:57,113699200.0
2019-04-13 12:35:57,35615200.0
2019-04-13 13:05:57,67392800.0
2019-04-13 13:35:57,28119200.0
2019-04-13 14:05:57,43129600.0
2019-04-13 14:35:57,23358400.0
2019-04-13 15:05:57,35216000.0
2019-04-13 15:35:57,33124800.0
2019-04-13 16:05:57,25728000.0
2019-04-13 16:35:57,78061600.0
2019-04-13 17:05:57,33965600.0
2019-04-13 17:35:57,84268800.0
2019-04-13 18:05:57,80868800.0
2019-04-13 18:35:57,68861600.0
2019-04-13 19:05:57,71084000.0
2019-04-13 19:35:57,68006400.0
2019-04-13 20:05:57,28903200.0
2019-04-13 20:35:57,108963200.0
2019-04-13 21:05:57,39969600.0
2019-04-13 21:35:57,69910400.0
2019-04-13 22:05:57,38402400.0
2019-04-13 22:35:57,43514400.0
2019-04-13 23:05:57,29654400.0
2019-04-13 23:35:57,43534400.0
2019-04-14 00:05:57,41574400.0
2019-04-14 00:35:57,31673600.0
2019-04-14 01:05:57,76697599.99999999
2019-04-14 01:35:57,49448800.0
2019-04-14 02:05:57,110531200.0
2019-04-14 02:35:57,69701600.0
2019-04-14 03:05:57,32868000.0
2019-04-14 03:35:57,116700000.0
2019-04-14 04:05:57,30047200.0
2019-04-14 04:35:57,115392000.0
2019-04-14 05:05:57,31653600.0
2019-04-14 05:35:57,41080800.0
2019-04-14 06:05:57,32450400.0
2019-04-14 06:35:57,105292000.0
2019-04-14 07:05:57,24120000.0
2019-04-14 07:35:57,155004000.0
2019-04-14 08:05:57,79202399.99999999
2019-04-14 08:35:57,36028000.0
2019-04-14 09:05:57,87513600.0
2019-04-14 09:35:57,77604800.0
2019-04-14 10:05:57,84395200.0
2019-04-14 10:35:57,129672800.0
2019-04-14 11:05:57,80690400.0
2019-04-14 11:35:57,69773600.0
2019-04-14 12:05:57,77597600.0
2019-04-14 12:35:57,82536800.00000001
2019-04-14 13:05:57,30082400.0
2019-04-14 13:35:57,106560800.0
2019-04-14 14:05:57,43156000.0
2019-04-14 14:35:57,146088000.0
2019-04-14 15:05:57,75227200.0
2019-04-14 15:35:57,48661600.0
2019-04-14 16:05:57,71685600.0
2019-04-14 16:35:57,24153600.0
2019-04-14 17:05:57,84324000.0
2019-04-14 17:35:57,74163999.99999999
2019-04-14 18:05:57,38390400.0
2019-04-14 18:35:57,104995200.0
2019-04-14 19:05:57,37996000.0
2019-04-14 19:35:57,79910400.0
2019-04-14 20:05:57,85502400.0
2019-04-14 20:35:57,92600000.0
2019-04-14 21:05:57,25744000.0
2019-04-14 21:35:57,82825600.0
2019-04-14 22:05:57,69570400.0
2019-04-14 22:35:57,57770400.0
2019-04-14 23:05:57,34052800.0
2019-04-14 23:35:57,67633600.0
2019-04-15 00:05:57,37592000.0
2019-04-15 00:35:57,68543200.0
2019-04-15 01:05:57,50603200.0
2019-04-15 01:35:57,66949600.0
2019-04-15 02:05:57,68520800.0
2019-04-15 02:35:57,29279200.0
2019-04-15 03:05:57,67300800.0
2019-04-15 03:35:57,24534400.0
2019-04-15 04:05:57,34438400.0
2019-04-15 04:35:57,29678400.0
2019-04-15 05:05:57,44348800.0
2019-04-15 05:35:57,24936000.0
2019-04-15 06:05:57,49061600.0
2019-04-15 06:35:57,30492800.0
2019-04-15 07:05:57,26507200.0
2019-04-15 07:35:57,34437600.0
2019-04-15 08:05:57,162012000.0
2019-04-15 08:35:57,42298400.0
2019-04-15 09:05:57,47442400.0
2019-04-15 09:35:57,65572800.0
2019-04-15 10:05:57,44700000.0
2019-04-15 10:35:57,26106400.0
2019-04-15 11:05:57,90099200.0
2019-04-15 11:35:57,67732800.0
2019-04-15 12:05:57,77988800.0
2019-04-15 12:35:57,75924000.0
2019-04-15 13:05:57,43537600.0
2019-04-15 13:35:57,75565600.0
2019-04-15 14:05:57,35212000.0
2019-04-15 14:35:57,37118400.0
2019-04-15 15:05:57,26110400.0
2019-04-15 15:35:57,90097600.0
2019-04-15 16:05:57,36935200.0
2019-04-15 16:35:57,61181600.0
2019-04-15 17:05:57,118400800.0
2019-04-15 17:35:57,51452800.0
2019-04-15 18:05:57,33992800.0
2019-04-15 18:35:57,26096000.0
2019-04-15 19:05:57,45124800.0
2019-04-15 19:35:57,75995200.0
2019-04-15 20:05:57,67736000.0
2019-04-15 20:35:57,118041600.0
2019-04-15 21:05:57,85031200.0
2019-04-15 21:35:57,77893600.0
2019-04-15 22:05:57,85190400.00000001
2019-04-15 22:35:57,37582400.0
2019-04-15 23:05:57,36192800.0
2019-04-15 23:35:57,34004000.0
2019-04-16 00:05:57,41181600.0
2019-04-16 00:35:57,68138400.0
2019-04-16 01:05:57,116493600.0
2019-04-16 01:35:57,142088800.0
2019-04-16 02:05:57,72713600.0
2019-04-16 02:35:57,39560000.0
2019-04-16 03:05:57,34462400.0
2019-04-16 03:35:57,84772000.0
2019-04-16 04:05:57,68522400.0
2019-04-16 04:35:57,81933600.0
2019-04-16 05:05:57,23719200.0
2019-04-16 05:35:57,76712000.0
2019-04-16 06:05:57,108699200.0
2019-04-16 06:35:57,25331200.0
2019-04-16 07:05:57,24945600.0
2019-04-16 07:35:57,25338400.0
2019-04-16 08:05:57,120998400.0
2019-04-16 08:35:57,78060000.0
2019-04-16 09:05:57,26096800.0
2019-04-16 09:35:57,74516799.99999999
2019-04-16 10:05:57,64236000.00000001
2019-04-16 10:35:57,29299200.0
2019-04-16 11:05:57,73935200.0
2019-04-16 11:35:57,68355200.0
2019-04-16 12:05:57,80851999.99999999
2019-04-16 12:35:57,35251200.0
2019-04-16 13:05:57,34022400.0
2019-04-16 13:35:57,199074400.0
2019-04-16 14:05:57,26924800.0
2019-04-16 14:35:57,23344000.0
2019-04-16 15:05:57,38412000.0
2019-04-16 15:35:57,24511200.0
2019-04-16 16:05:57,29922400.0
2019-04-16 16:35:57,25741600.0
2019-04-16 17:05:57,39190560.0
2019-04-16 17:35:57,112563200.0
2019-04-16 18:05:57,82436800.0
2019-04-16 18:35:57,83279200.0
2019-04-16 19:05:57,27330400.0
2019-04-16 19:35:57,48636000.0
2019-04-16 20:05:57,24512000.0
2019-04-16 20:35:57,28887200.0
2019-04-16 21:05:57,24937600.0
2019-04-16 21:35:57,77328000.0
2019-04-16 22:05:57,83466400.0
2019-04-16 22:35:57,116261600.0
2019-04-16 23:05:57,70317600.0
2019-04-16 23:35:57,28495200.0
2019-04-17 00:05:57,68065600.0
2019-04-17 00:35:57,32858400.0
2019-04-17 01:05:57,67757600.0
2019-04-17 01:35:57,77267200.0
2019-04-17 02:05:57,71189600.0
2019-04-17 02:35:57,28504000.0
2019-04-17 03:05:57,29694400.0
2019-04-17 03:35:57,27684000.0
2019-04-17 04:05:57,76038400.0
2019-04-17 04:35:57,36741600.0
2019-04-17 05:05:57,72789600.0
2019-04-17 05:35:57,67058400.0
2019-04-17 06:05:57,30043200.0
2019-04-17 06:35:57,29268000.0
2019-04-17 07:05:57,27296000.0
2019-04-17 07:35:57,68091200.0
2019-04-17 08:05:57,57370400.0
2019-04-17 08:35:57,26496800.0
2019-04-17 09:05:57,68509599.99999999
2019-04-17 09:35:57,80448800.0
2019-04-17 10:05:57,36372000.0
2019-04-17 10:35:57,30445600.0
2019-04-17 11:05:57,36360800.0
2019-04-17 11:35:57,34431200.0
2019-04-17 12:05:57,68677600.0
2019-04-17 12:35:57,29604000.0
2019-04-17 13:05:57,28797600.0
2019-04-17 13:35:57,30087200.0
2019-04-17 14:05:57,39516000.0
2019-04-17 14:35:57,71914400.0
2019-04-17 15:05:57,36681600.0
2019-04-17 15:35:57,29670400.0
2019-04-17 16:05:57,34834400.0
2019-04-17 16:35:57,52976000.0
2019-04-17 17:05:57,75433600.0
2019-04-17 17:35:57,33143200.0
2019-04-17 18:05:57,51363200.0
2019-04-17 18:35:57,69591200.0
2019-04-17 19:05:57,69592800.0
2019-04-17 19:35:57,24905600.0
2019-04-17 20:05:57,29270400.0
2019-04-17 20:35:57,149577600.0
2019-04-17 21:05:57,28101600.0
2019-04-17 21:35:57,22168800.0
2019-04-17 22:05:57,28273600.0
2019-04-17 22:35:57,68766400.0
2019-04-17 23:05:57,48654400.0
2019-04-17 23:35:57,34801600.0
2019-04-18 00:05:57,29265600.0
2019-04-18 00:35:57,31246400.0
2019-04-18 01:05:57,37156800.0
2019-04-18 01:35:57,34436800.0
2019-04-18 02:05:57,29299200.0
2019-04-18 02:35:57,84366400.0
2019-04-18 03:05:57,94169600.0
2019-04-18 03:35:57,74464800.0
2019-04-18 04:05:57,44317600.0
2019-04-18 04:35:57,111630400.0
2019-04-18 05:05:57,137194400.0
2019-04-18 05:35:57,36409600.0
2019-04-18 06:05:57,22950400.0
2019-04-18 06:35:57,38396800.0
2019-04-18 07:05:57,76160000.0
2019-04-18 07:35:57,73303200.0
2019-04-18 08:05:57,73876000.0
2019-04-18 08:35:57,36759200.0
2019-04-18 09:05:57,155864000.0
2019-04-18 09:35:57,30063200.0
2019-04-18 10:05:57,85841600.0
2019-04-18 10:35:57,26897600.0
2019-04-18 11:05:57,54164000.0
2019-04-18 11:35:57,36016000.0
2019-04-18 12:05:57,108973600.0
2019-04-18 12:35:57,76039999.99999999
2019-04-18 13:05:57,36413600.0
2019-04-18 13:35:57,86604800.00000001
2019-04-18 14:05:57,26506400.0
2019-04-18 14:35:57,44296000.0
2019-04-18 15:05:57,116693600.0
2019-04-18 15:35:57,66297600.0
2019-04-18 16:05:57,38123200.0
2019-04-18 16:35:57,26319200.0
2019-04-18 17:05:57,37556000.0
2019-04-18 17:35:57,33997600.0
2019-04-18 18:05:57,38381600.0
2019-04-18 18:35:57,34448000.0
2019-04-18 19:05:57,122768000.0
2019-04-18 19:35:57,37164000.0
2019-04-18 20:05:57,28828800.0
2019-04-18 20:35:57,44278400.0
2019-04-18 21:05:57,66499200.00000001
2019-04-18 21:35:57,64452000.0
2019-04-18 22:05:57,26079200.0
2019-04-18 22:35:57,26533600.0
2019-04-18 23:05:57,23352800.0
2019-04-18 23:35:57,69852800.0
2019-04-19 00:05:57,78508800.0
2019-04-19 00:35:57,28497600.0
2019-04-19 01:05:57,95858400.0
2019-04-19 01:35:57,69903200.0
2019-04-19 02:05:57,35218400.0
2019-04-19 02:35:57,29296800.0
2019-04-19 03:05:57,66636000.0
2019-04-19 03:35:57,65305600.0
2019-04-19 04:05:57,82236800.0
2019-04-19 04:35:57,40012800.0
2019-04-19 05:05:57,43239200.0
2019-04-19 05:35:57,38425600.0
2019-04-19 06:05:57,64329600.0
2019-04-19 06:35:57,63388800.0
2019-04-19 07:05:57,27316800.0
2019-04-19 07:35:57,76154400.0
2019-04-19 08:05:57,27327200.0
2019-04-19 08:35:57,27722400.0
2019-04-19 09:05:57,28510400.0
2019-04-19 09:35:57,89446400.0
2019-04-19 10:05:57,26736800.0
2019-04-19 10:35:57,73628000.0
2019-04-19 11:05:57,34394400.0
2019-04-19 11:35:57,45030400.0
2019-04-19 12:05:57,25691200.0
2019-04-19 12:35:57,24947200.0
2019-04-19 13:05:57,31666400.0
2019-04-19 13:35:57,76791200.0
2019-04-19 14:05:57,24528800.0
2019-04-19 14:35:57,24928000.0
2019-04-19 15:05:57,107644000.0
2019-04-19 15:35:57,71151200.0
2019-04-19 16:05:57,64404000.0
2019-04-19 16:35:57,24124000.0
2019-04-19 17:05:57,28094400.0
2019-04-19 17:35:57,26876800.0
2019-04-19 18:05:57,26088800.0
2019-04-19 18:35:57,72281600.0
2019-04-19 19:05:57,32007200.0
2019-04-19 19:35:57,26052800.0
2019-04-19 20:05:57,24916800.0
2019-04-19 20:35:57,31228800.0
2019-04-19 21:05:57,65240800.0
2019-04-19 21:35:57,67166399.99999999
2019-04-19 22:05:57,68095200.00000001
2019-04-19 22:35:57,116292800.0
2019-04-19 23:05:57,29648800.0
2019-04-19 23:35:57,33596000.0
2019-04-20 00:05:57,27300000.0
2019-04-20 00:35:57,87870400.0
2019-04-20 01:05:57,24104000.0
2019-04-20 01:35:57,110150400.0
2019-04-20 02:05:57,25660000.0
2019-04-20 02:35:57,65723200.0
2019-04-20 03:05:57,108356000.0
2019-04-20 03:35:57,68937600.0
2019-04-20 04:05:57,37221600.0
2019-04-20 04:35:57,33259200.0
2019-04-20 05:05:57,20973600.0
2019-04-20 05:35:57,25329600.0
2019-04-20 06:05:57,36023200.0
2019-04-20 06:35:57,27285600.0
2019-04-20 07:05:57,68412800.0
2019-04-20 07:35:57,22560800.0
2019-04-20 08:05:57,25728000.0
2019-04-20 08:35:57,33251200.0
2019-04-20 09:05:57,39543200.0
2019-04-20 09:35:57,34068800.0
2019-04-20 10:05:57,35600000.0
2019-04-20 10:35:57,30833600.0
2019-04-20 11:05:57,24928800.0
2019-04-20 11:35:57,23762400.0
2019-04-20 12:05:57,71810400.0
2019-04-20 12:35:57,41938400.0
2019-04-20 13:05:57,68483200.0
2019-04-20 13:35:57,71219200.00000001
2019-04-20 14:05:57,33249600.0
2019-04-20 14:35:57,27712800.0
2019-04-20 15:05:57,28111200.0
2019-04-20 15:35:57,26892000.0
2019-04-20 16:05:57,69340800.0
2019-04-20 16:35:57,32428000.0
2019-04-20 17:05:57,25319200.0
2019-04-20 17:35:57,64360800.0
2019-04-20 18:05:57,24916800.0
2019-04-20 18:35:57,188013600.0
2019-04-20 19:05:57,27294400.0
2019-04-20 19:35:57,40324000.0
2019-04-20 20:05:57,112932000.0
2019-04-20 20:35:57,74725600.0
2019-04-20 21:05:57,112502400.0
2019-04-20 21:35:57,52216800.0
2019-04-20 22:05:57,74876000.0
2019-04-20 22:35:57,118393600.0
2019-04-20 23:05:57,66805600.0
2019-04-20 23:35:57,112024000.0
2019-04-21 00:05:57,74856000.0
2019-04-21 00:35:57,70672000.0
2019-04-21 01:05:57,30884800.0
2019-04-21 01:35:57,30878400.0
2019-04-21 02:05:57,123123200.0
2019-04-21 02:35:57,38276800.0
2019-04-21 03:05:57,26113600.0
2019-04-21 03:35:57,95368800.0
2019-04-21 04:05:57,23354400.0
2019-04-21 04:35:57,27319200.0
2019-04-21 05:05:57,75600800.0
2019-04-21 05:35:57,72099200.0
2019-04-21 06:05:57,65808000.0
2019-04-21 06:35:57,31671200.0
2019-04-21 07:05:57,24542400.0
2019-04-21 07:35:57,38317600.0
2019-04-21 08:05:57,74042400.0
2019-04-21 08:35:57,31280000.0
2019-04-21 09:05:57,25335200.0
2019-04-21 09:35:57,64117600.0
2019-04-21 10:05:57,77654400.0
2019-04-21 10:35:57,22580000.0
2019-04-21 11:05:57,34395200.0
2019-04-21 11:35:57,63443200.0
2019-04-21 12:05:57,26496800.0
2019-04-21 12:35:57,29317600.0
2019-04-21 13:05:57,66572800.0
2019-04-21 13:35:57,147348000.0
2019-04-21 14:05:57,70896800.0
2019-04-21 14:35:57,26101600.0
2019-04-21 15:05:57,24123200.0
2019-04-21 15:35:57,29678400.0
2019-04-21 16:05:57,26911200.0
2019-04-21 16:35:57,27304000.0
2019-04-21 17:05:57,74054400.0
2019-04-21 17:35:57,25316800.0
2019-04-21 18:05:57,66811200.0
2019-04-21 18:35:57,35915200.0
2019-04-21 19:05:57,43146400.0
2019-04-21 19:35:57,28504000.0
2019-04-21 20:05:57,144668800.0
2019-04-21 20:35:57,24141600.0
2019-04-21 21:05:57,65665600.0
2019-04-21 21:35:57,25720800.0
2019-04-21 22:05:57,111941600.0
2019-04-21 22:35:57,27307200.0
2019-04-21 23:05:57,66100800.0
2019-04-21 23:35:57,35229600.0
2019-04-22 00:05:57,65832000.0
2019-04-22 00:35:57,31278400.0
2019-04-22 01:05:57,72420800.0
2019-04-22 01:35:57,71277600.0
2019-04-22 02:05:57,21737600.0
2019-04-22 02:35:57,77076800.0
2019-04-22 03:05:57,28078400.0
2019-04-22 03:35:57,28846400.0
2019-04-22 04:05:57,114821600.0
2019-04-22 04:35:57,38344000.0
2019-04-22 05:05:57,156813600.0
2019-04-22 05:35:57,37107200.0
2019-04-22 06:05:57,111700000.0
2019-04-22 06:35:57,108661600.0
2019-04-22 07:05:57,28476800.0
2019-04-22 07:35:57,23362400.0
2019-04-22 08:05:57,72088800.0
2019-04-22 08:35:57,40778400.0
2019-04-22 09:05:57,26138400.0
2019-04-22 09:35:57,108503200.0
2019-04-22 10:05:57,106113600.0
2019-04-22 10:35:57,36352800.0
2019-04-22 11:05:57,30083200.0
2019-04-22 11:35:57,34379200.0
2019-04-22 12:05:57,33674400.0
2019-04-22 12:35:57,142549600.0
2019-04-22 13:05:57,47440800.0
2019-04-22 13:35:57,27100800.0
2019-04-22 14:05:57,28454400.0
2019-04-22 14:35:57,26122400.0
2019-04-22 15:05:57,104548800.0
2019-04-22 15:35:57,34045600.0
2019-04-22 16:05:57,33999200.0
2019-04-22 16:35:57,125656000.0
2019-04-22 17:05:57,25699200.0
2019-04-22 17:35:57,132831200.0
2019-04-22 18:05:57,104132000.0
2019-04-22 18:35:57,22560800.0
2019-04-22 19:05:57,41922400.0
2019-04-22 19:35:57,27296000.0
2019-04-22 20:05:57,26522400.0
2019-04-22 20:35:57,105712800.0
2019-04-22 21:05:57,190884000.0
2019-04-22 21:35:57,102963200.0
2019-04-22 22:05:57,26102400.0
2019-04-22 22:35:57,28095200.0
2019-04-22 23:05:57,149139200.0
2019-04-22 23:35:57,25688800.0
2019-04-23 00:05:57,24540000.0
2019-04-23 00:35:57,26518400.0
2019-04-23 01:05:57,33607200.0
2019-04-23 01:35:57,111640800.0
2019-04-23 02:05:57,27256000.0
2019-04-23 02:35:57,104492000.0
2019-04-23 03:05:57,28462400.0
2019-04-23 03:35:57,25321600.0
2019-04-23 04:05:57,25656800.0
2019-04-23 04:35:57,104128800.0
2019-04-23 05:05:57,104521600.0
2019-04-23 05:35:57,28069600.0
2019-04-23 06:05:57,27278400.0
2019-04-23 06:35:57,28452800.0
2019-04-23 07:05:57,26096800.0
2019-04-23 07:35:57,26508000.0
2019-04-23 08:05:57,187290400.0
2019-04-23 08:35:57,35167200.0
2019-04-23 09:05:57,46326400.0
2019-04-23 09:35:57,104508800.0
2019-04-23 10:05:57,111156000.0
2019-04-23 10:35:57,28081600.0
2019-04-23 11:05:57,26131200.0
2019-04-23 11:35:57,35581600.0
2019-04-23 12:05:57,26488800.0
2019-04-23 12:35:57,26122400.0
2019-04-23 13:05:57,26045600.0
2019-04-23 13:35:57,107656800.0
2019-04-23 14:05:57,30815200.0
2019-04-23 14:35:57,29236000.0
2019-04-23 15:05:57,38818400.0
2019-04-23 15:35:57,43232000.0
2019-04-23 16:05:57,30699200.0
2019-04-23 16:35:57,125075200.0
2019-04-23 17:05:57,26501600.0
2019-04-23 17:35:57,30052800.0
2019-04-23 18:05:57,46209600.0
2019-04-23 18:35:57,35916000.0
2019-04-23 19:05:57,34013600.0
2019-04-23 19:35:57,106485600.0
2019-04-23 20:05:57,23336800.0
2019-04-23 20:35:57,121096800.0
2019-04-23 21:05:57,118819200.0
2019-04-23 21:35:57,20941600.0
2019-04-23 22:05:57,27275200.0
2019-04-23 22:35:57,27615200.0
2019-04-23 23:05:57,108428800.0
2019-04-23 23:35:57,26104800.0
2019-04-24 00:05:57,107308000.0
2019-04-24 00:35:57,103357600.0
2019-04-24 01:05:57,101767200.0
2019-04-24 01:35:57,24148000.0
2019-04-24 02:05:57,106505600.0
2019-04-24 02:35:57,103347200.0
2019-04-24 03:05:57,27707200.0
2019-04-24 03:35:57,196778400.0
2019-04-24 04:05:57,49329600.0
2019-04-24 04:35:57,22542400.0
2019-04-24 05:05:57,34388000.0
2019-04-24 05:35:57,102153600.0
2019-04-24 06:05:57,28899200.0
2019-04-24 06:35:57,24531200.0
2019-04-24 07:05:57,23347200.0
2019-04-24 07:35:57,104553600.0
2019-04-24 08:05:57,28536800.0
2019-04-24 08:35:57,22948800.0
2019-04-24 09:05:57,26920800.0
2019-04-24 09:35:57,100964800.0
2019-04-24 10:05:57,25682400.0
2019-04-24 10:35:57,24524800.0
2019-04-24 11:05:57,28093600.0
2019-04-24 11:35:57,27293600.0
2019-04-24 12:05:57,30843200.0
2019-04-24 12:35:57,27290400.0
2019-04-24 13:05:57,29655200.0
2019-04-24 13:35:57,30230400.0
2019-04-24 14:05:57,26101600.0
2019-04-24 14:35:57,29300000.0
2019-04-24 15:05:57,104135200.0
2019-04-24 15:35:57,37782400.0
2019-04-24 16:05:57,108058400.0
2019-04-24 16:35:57,41495200.0
2019-04-24 17:05:57,25342400.0
2019-04-24 17:35:57,48101600.0
2019-04-24 18:05:57,49703200.0
2019-04-24 18:35:57,26292068.571428575
2019-04-24 19:05:57,25895200.0
2019-04-24 19:35:57,42548000.0
2019-04-24 20:05:57,104601600.0
2019-04-24 20:35:57,27755200.0
2019-04-24 21:05:57,44097600.0
2019-04-24 21:35:57,24552000.0
2019-04-24 22:05:57,23977600.0
2019-04-24 22:35:57,101010400.0
2019-04-24 23:05:57,49524000.0
2019-04-24 23:35:57,25045600.0
2019-04-25 00:05:57,34973600.0
2019-04-25 00:35:57,23861600.0
2019-04-25 01:05:57,26175200.0
2019-04-25 01:35:57,28461600.0
2019-04-25 02:05:57,25746400.0
2019-04-25 02:35:57,23866400.0
2019-04-25 03:05:57,27662400.0
2019-04-25 03:35:57,24704000.0
2019-04-25 04:05:57,109057600.0
2019-04-25 04:35:57,118560000.0
2019-04-25 05:05:57,34199200.0
2019-04-25 05:35:57,104690400.0
2019-04-25 06:05:57,103084800.0
2019-04-25 06:35:57,26049600.0
2019-04-25 07:05:57,24764000.0
2019-04-25 07:35:57,32868000.0
2019-04-25 08:05:57,27912800.0
2019-04-25 08:35:57,24446400.0
2019-04-25 09:05:57,32326400.0
2019-04-25 09:35:57,43184800.0
2019-04-25 10:05:57,23352000.0
2019-04-25 10:35:57,25216000.0
2019-04-25 11:05:57,25969600.0
2019-04-25 11:35:57,99698400.0
2019-04-25 12:05:57,26695200.0
2019-04-25 12:35:57,24896000.0
2019-04-25 13:05:57,47395200.0
2019-04-25 13:35:57,125546400.0
2019-04-25 14:05:57,26119200.0
2019-04-25 14:35:57,109168000.0
2019-04-25 15:05:57,30539200.0
2019-04-25 15:35:57,37232000.0
2019-04-25 16:05:57,29036000.0
2019-04-25 16:35:57,44558400.0
2019-04-25 17:05:57,27774400.0
2019-04-25 17:35:57,105229600.0
2019-04-25 18:05:57,26720000.0
2019-04-25 18:35:57,72204800.0
2019-04-25 19:05:57,111555200.0
2019-04-25 19:35:57,102808000.0
2019-04-25 20:05:57,103081600.0
2019-04-25 20:35:57,48468800.0
2019-04-25 21:05:57,120142400.0
2019-04-25 21:35:57,104994400.0
2019-04-25 22:05:57,24501600.0
2019-04-25 22:35:57,27966400.0
2019-04-25 23:05:57,25266400.0
2019-04-25 23:35:57,27972800.0
2019-04-26 00:05:57,55403200.0
2019-04-26 00:35:57,24615200.0
2019-04-26 01:05:57,36730400.0
2019-04-26 01:35:57,28397600.0
2019-04-26 02:05:57,27974400.0
2019-04-26 02:35:57,102786400.0
2019-04-26 03:05:57,25221600.0
2019-04-26 03:35:57,101533600.0
2019-04-26 04:05:57,105014400.0
2019-04-26 04:35:57,112851200.0
2019-04-26 05:05:57,101558400.0
2019-04-26 05:35:57,27948800.0
2019-04-26 06:05:57,100644000.0
2019-04-26 06:35:57,108896000.0
2019-04-26 07:05:57,26446400.0
2019-04-26 07:35:57,109465600.0
2019-04-26 08:05:57,21964800.0
2019-04-26 08:35:57,35992800.0
2019-04-26 09:05:57,22386400.0
2019-04-26 09:35:57,24880800.0
2019-04-26 10:05:57,31102400.0
2019-04-26 10:35:57,104523200.0
2019-04-26 11:05:57,28133777.777777776
2019-04-26 11:35:57,49410400.0
2019-04-26 12:05:57,27541688.88888889
2019-04-26 12:35:57,26537898.98989899
2019-04-26 13:05:57,114960711.1111111
2019-04-26 13:35:57,26054400.0
2019-04-26 14:05:57,105918400.0
2019-04-26 14:35:57,48910400.0
2019-04-26 15:05:57,40660000.0
2019-04-26 15:35:57,27640000.0
2019-04-26 16:05:57,27703200.0
2019-04-26 16:35:57,45228000.0
